i,j,phi_index,epsilon,asymptotic,finite_horizon_limiting_object_at_k1000,log10_error_k1,log10_error_k10,log10_error_k99,log10_error_k100
-3,4,20,100/153,STABLE,NONZERO_FIXED_POINT,-0.8180938691466357,-2.407003410943787,-18.846238730054722,-19.030930160872316
-3,4,21,1659/2489,STABLE,NONZERO_FIXED_POINT,-0.82612715572143,-2.339560401107285,-18.02143043003764,-18.197608940621876
-3,4,22,143/211,STABLE,NONZERO_FIXED_POINT,-0.8345763066259444,-2.284116743857034,-17.322599789742554,-17.491546207575198
-3,4,23,1771/2577,STABLE,NONZERO_FIXED_POINT,-0.843389314271219,-2.2397262910491804,-16.739951103612384,-16.902846960973193
-3,4,24,57/82,STABLE,NONZERO_FIXED_POINT,-0.8525227960300228,-2.20555519475662,-16.26482289569296,-16.422761892404196
-3,4,25,625/891,STABLE,NONZERO_FIXED_POINT,-0.8619404386716223,-2.180863213279885,-15.889511586679816,-16.04350927337265
-3,4,26,481/681,STABLE,NONZERO_FIXED_POINT,-0.8716117681809248,-2.1649888941287045,-15.607130212413153,-15.758132247952062
-3,4,27,1971/2777,STABLE,NONZERO_FIXED_POINT,-0.8815111686215147,-2.157337821710442,-15.411494143730465,-15.560383399201271
-3,4,28,42/59,STABLE,NONZERO_FIXED_POINT,-0.8916170935913543,-2.1573732886218266,-15.297027819313769,-15.444630540558023
-3,4,29,2059/2889,STABLE,NONZERO_FIXED_POINT,-0.9019114280430873,-2.164608873289815,-15.258687986276357,-15.40577918150251
-3,4,30,525/737,STABLE,NONZERO_FIXED_POINT,-0.912378968544413,-2.1786025026152487,-15.291900024099391,-15.439208208552486
-3,4,31,713/1003,STABLE,NONZERO_FIXED_POINT,-0.923006997607402,-2.1989516573472656,-15.392504724694732,-15.54071612786322
-3,4,32,17/24,STABLE,NONZERO_FIXED_POINT,-0.9337849333143371,-2.2252894458200316,-15.556713495749278,-15.706475816082616
-3,4,33,2211/3137,STABLE,NONZERO_FIXED_POINT,-0.9447040396602873,-2.2572813307946404,-15.78107040215707,-15.932996178276142
-3,4,34,187/267,STABLE,NONZERO_FIXED_POINT,-0.9557571862025025,-2.294622345141498,-16.062419800601504,-16.21708945542963
-3,4,35,2275/3273,STABLE,NONZERO_FIXED_POINT,-0.9669386480249251,-2.3370346750217834,-16.397878583193688,-16.55584318750857
-3,4,36,144/209,STABLE,NONZERO_FIXED_POINT,-0.9782439388867807,-2.384265524135124,-16.784812247612706,-16.94659604162851
-3,4,37,777/1139,STABLE,NONZERO_FIXED_POINT,-0.989669671867123,-2.4360851998486126,-17.220814168065942,-17.38691687334409
-3,4,38,589/873,STABLE,NONZERO_FIXED_POINT,-1.0012134429453443,-2.4922853823179594,-17.70368756434084,-17.874586513259317
-3,4,39,2379/3569,STABLE,NONZERO_FIXED_POINT,-1.012873733845785,-2.552677552037437,-18.231429763228505,-18.407581869146895
-3,4,40,25/38,STABLE,NONZERO_FIXED_POINT,-1.0246498311794445,-2.6170915607402776,-18.80221842363295,-18.98406201157772
-3,4,41,2419/3729,STABLE,NONZERO_FIXED_POINT,-1.0365417594789985,-2.6853743363526235,-19.414399458252603,-19.60235597325203
-3,4,42,609/953,STABLE,NONZERO_FIXED_POINT,-1.0485502261769923,-2.7573887158321213,-20.066476434254298,-20.260952042259817
-3,4,43,817/1299,STABLE,NONZERO_FIXED_POINT,-1.0606765769453528,-2.833012401088901,-20.75710127550093,-20.95848837004155
-3,4,44,154/249,STABLE,NONZERO_FIXED_POINT,-1.072922760116029,-2.9121370335031997,-21.485066121667728,-21.693744747927013
-3,4,45,2475/4073,STABLE,NONZERO_FIXED_POINT,-1.0852912991518906,-2.994667382348709,-22.249296226586466,-22.465635433402895
-3,4,46,207/347,STABLE,NONZERO_FIXED_POINT,-1.0977852723456358,-3.0805206420692457,-23.048843800629186,-23.273202929963105
-3,4,47,2491/4257,STABLE,NONZERO_FIXED_POINT,-1.1104082991010742,-3.169625833068821,-23.882882720885505,-24.115612643526163
-3,4,48,39/68,STABLE,NONZERO_FIXED_POINT,-1.1231645323031216,-3.261923300589004,-24.75070404908385,-24.9921483547636
-3,4,49,833/1483,STABLE,NONZERO_FIXED_POINT,-1.1360586564159707,-3.3573643064160805,-25.651712311305857,-25.902208460927454
-3,4,50,625/1137,STABLE,NONZERO_FIXED_POINT,-1.1490958910679723,-3.4559107085884335,-26.585422506082523,-26.8453029534262
-3,4,51,2499/4649,STABLE,NONZERO_FIXED_POINT,-1.162281999991075,-3.557534724940247,-27.55145781888035,-27.821051108937013
-3,4,52,52/99,STABLE,NONZERO_FIXED_POINT,-1.1756233052855816,-3.6622187771852452,-28.5495480316863,-28.829179882649044
-3,4,53,2491/4857,STABLE,NONZERO_FIXED_POINT,-1.189126707080991,-3.769955413277785,-29.579528626722777,-29.86952300265932
-3,4,54,621/1241,STABLE,NONZERO_FIXED_POINT,-1.2027997087637914,-3.8807473069575096,-30.64134059360174,-30.94202077492389
-3,4,55,825/1691,STABLE,NONZERO_FIXED_POINT,-1.2166504480462734,-3.9946073346657727,-31.735030959772246,-32.04672061882002
-3,4,56,77/162,STABLE,NONZERO_FIXED_POINT,-1.2306877342600249,-4.111558731409076,-32.86075407525806,-33.18377836462821
-3,4,57,2451/5297,STABLE,NONZERO_FIXED_POINT,-1.244921092377055,-4.231635328639747,-34.01877369476654,-34.35346035645006
-3,4,58,203/451,STABLE,NONZERO_FIXED_POINT,-1.2593608143943964,-4.354881878844203,-35.20946591366058,-35.556146417625314
-3,4,59,2419/5529,STABLE,NONZERO_FIXED_POINT,-1.2740180188689205,-4.481354473305522,-36.4333230294701,-36.792333751046954
-3,4,60,150/353,STABLE,NONZERO_FIXED_POINT,-1.2889047195631846,-4.611121061484731,-37.69095841809721,-38.06264186442931
-3,4,61,793/1923,STABLE,NONZERO_FIXED_POINT,-1.3040339043669995,-4.744262082704786,-38.983112534274824,-39.36781863119569
-3,4,62,589/1473,STABLE,NONZERO_FIXED_POINT,-1.3194196259006326,-4.880871223401634,-40.31066016994902,-40.70874762200452
-3,4,63,2331/6017,STABLE,NONZERO_FIXED_POINT,-1.335077105493971,-5.021056316227877,-41.674619133038846,-42.08645687100989
-3,4,64,3/8,STABLE,NONZERO_FIXED_POINT,-1.3510228525841246,-5.1649404008832445,-43.07616054370429,-43.50212927597657
-3,4,65,2275/6273,STABLE,NONZERO_FIXED_POINT,-1.367274801997155,-5.312662970863052,-44.516620987371596,-44.95711487391583
-3,4,66,561/1601,STABLE,NONZERO_FIXED_POINT,-1.3838524720983276,-5.464381435566622,-45.99751681532672,-46.45294528598987
-3,4,67,737/2179,STABLE,NONZERO_FIXED_POINT,-1.4007771474352992,-5.620272833656863,-47.52056094726237,-47.99135068964961
-3,4,68,136/417,STABLE,NONZERO_FIXED_POINT,-1.4180720902942934,-5.780535841553295,-49.08768260912851,-49.57427975573199
-3,4,69,2139/6809,STABLE,NONZERO_FIXED_POINT,-1.4357627865849842,-5.945393130925353,-50.70105053841456,-51.203923088021384
-3,4,70,175/579,STABLE,NONZERO_FIXED_POINT,-1.4538772327253486,-6.115094141625953,-52.36310031347608,-52.88274082851723
-3,4,71,2059/7089,STABLE,NONZERO_FIXED_POINT,-1.4724462717922258,-6.289918352466117,-54.07656662156677,-54.61349525130083
-3,4,72,63/226,STABLE,NONZERO_FIXED_POINT,-1.4915039892446025,-6.470179152654424,-55.84452148250176,-56.39928937219557
-3,4,73,657/2459,STABLE,NONZERO_FIXED_POINT,-1.5110881811608623,-6.65622844307682,-57.670419705844154,-58.243612865023124
-3,4,74,481/1881,STABLE,NONZERO_FIXED_POINT,-1.5312409113604222,-6.848462130891697,-59.55815319916775,-60.150396918344256
-3,4,75,1875/7673,STABLE,NONZERO_FIXED_POINT,-1.5520091782852354,-7.0473267259731145,-61.512116191111204,-62.124080117248184
-3,4,76,38/163,STABLE,NONZERO_FIXED_POINT,-1.5734457184934492,-7.253327307509586,-63.537284024801494,-64.16968803258865
-3,4,77,1771/7977,STABLE,NONZERO_FIXED_POINT,-1.5956099816304672,-7.46703720920312,-65.63930897066246,-66.29293000152359
-3,4,78,429/2033,STABLE,NONZERO_FIXED_POINT,-1.6185693226077191,-7.689109880169674,-67.82463758339998,-68.5003176698533
-3,4,79,553/2763,STABLE,NONZERO_FIXED_POINT,-1.6424004716319303,-7.920293527775755,-70.10065560444497,-70.7993113580568
-3,4,80,25/132,STABLE,NONZERO_FIXED_POINT,-1.6671913634681719,-8.161449356057112,-72.47586846456099,-73.1985023870948
-3,4,81,1539/8609,STABLE,NONZERO_FIXED_POINT,-1.6930434365826752,-8.413574506000444,-74.96012833846396,-75.70784242645038
-3,4,82,123/731,STABLE,NONZERO_FIXED_POINT,-1.7200745547508145,-8.677831223371655,-77.56492285542674,-78.3389351209452
-3,4,83,1411/8937,STABLE,NONZERO_FIXED_POINT,-1.7484227648658468,-8.955584391282962,-80.30374662381593,-81.10541136799623
-3,4,84,84/569,STABLE,NONZERO_FIXED_POINT,-1.778251195548929,-9.248450473348683,-83.19258572324765,-84.02341870358083
-3,4,85,425/3091,STABLE,NONZERO_FIXED_POINT,-1.8097545390419025,-9.55836229209747,-86.25055896837398,-87.1122690433869
-3,4,86,301/2361,STABLE,NONZERO_FIXED_POINT,-1.8431677730343683,-9.887656209015411,-89.50078095122632,-90.3953104427112
-3,4,87,1131/9617,STABLE,NONZERO_FIXED_POINT,-1.8787781205733456,-10.23919168757115,-92.97154567733378,-93.9011226884544
-3,4,88,11/102,STABLE,NONZERO_FIXED_POINT,-1.9169418070736448,-10.616518829278494,-96.69798513701762,-97.66519262362131
-3,4,89,979/9969,STABLE,NONZERO_FIXED_POINT,-1.9581081261761248,-11.024119000149717,-100.72445147352977,-101.73232037772505
-3,4,90,225/2537,STABLE,NONZERO_FIXED_POINT,-2.002855008514967,-11.467760488039794,-105.10803795886403,-106.1601759079744
-3,4,91,273/3443,STABLE,NONZERO_FIXED_POINT,-2.0519433950657273,-11.955042207492987,-109.92396164158208,-111.02473601724608
-3,4,92,46/657,STABLE,NONZERO_FIXED_POINT,-2.1064037707772663,-12.496259009024293,-115.27412988018486,-116.42893741806304
-3,4,93,651/10697,STABLE,NONZERO_FIXED_POINT,-2.167680785181279,-13.105847859679386,-121.30145750368195,-122.5171385109179
-3,4,94,47/907,STABLE,NONZERO_FIXED_POINT,-2.2378901115350764,-13.80495641034151,-128.21529560241112,-129.50080503153552
-3,4,95,475/11073,STABLE,NONZERO_FIXED_POINT,-2.320311616827384,-14.626374673000377,-136.34025510885073,-137.70782679914117
-3,4,96,3/88,STABLE,NONZERO_FIXED_POINT,-2.420439862777922,-15.625040009213516,-146.22020616052856,-147.68756757795904
-3,4,97,97/3819,STABLE,NONZERO_FIXED_POINT,-2.548575055032936,-16.903946601707744,-158.87478184723722,-160.46995977134432
-3,4,98,49/2913,STABLE,NONZERO_FIXED_POINT,-2.7278412391697486,-18.69432739518372,-176.5931794045084,-178.36732380910755
-3,4,99,99/11849,STABLE,NONZERO_FIXED_POINT,-3.0320248737106645,-21.734039808261727,-206.68017874246902,-208.75822524734772
-3,4,100,0,STABLE,NONZERO_FIXED_POINT,,,,
-2,-4,1,99/17,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.03364836930096082,0.11950451555249231,0.1195045032291091,0.1195045032291091
-2,-4,2,49/5,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.04193566645242264,0.11755710183290802,0.11755710173380862,0.11755710173383704
-2,-4,3,291/25,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.0573611695338343,0.14237328586045095,0.14237328583652697,0.14237328583652697
-2,-4,4,12,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.07384784681296352,0.17306794232069578,0.17306794229908462,0.17306794229908462
-2,-4,5,475/41,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.09071310656784348,0.2058504446528815,0.2058504446177949,0.20585044461785174
-2,-4,6,141/13,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.10784629958217096,0.23956959299956537,0.23956959292547708,0.23956959292547708
-2,-4,7,651/65,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.12526353628655862,0.273805539848766,0.27380553967407195,0.27380553967407195
-2,-4,8,46/5,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.14302319664548868,0.3084094726940023,0.308409472267698,0.308409472267698
-2,-4,9,819/97,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.11005140879517228,0.2922018901105261,0.2922018890728282,0.2922018890728282
-2,-4,10,225/29,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.08298842555535835,0.2817676622166587,0.2817676597421723,0.2817676597421723
-2,-4,11,979/137,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.06090975958021794,0.2761537602075279,0.2761537544739099,0.2761537544739099
-2,-4,12,33/5,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.04317477416639193,0.2747061591712381,0.2747061463002751,0.2747061463002751
-2,-4,13,1131/185,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.029342816449357656,0.27697971672891697,0.27697968874656453,0.2769796887466214
-2,-4,14,301/53,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.019122756168224342,0.2826841799327582,0.28268412095462736,0.28268412095462736
-2,-4,15,1275/241,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.012342753723185496,0.2916518736199052,0.29165175290518164,0.29165175290518164
-2,-4,16,84/17,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.008933388368514983,0.30381956453719283,0.3038193241369811,0.3038193241369527
-2,-4,17,1411/305,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.008920677078535277,0.31922069531385944,0.3192202285627559,0.31922022856269905
-2,-4,18,369/85,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.012427621755509932,0.3379864406033377,0.3379855553611151,0.3379855553611151
-2,-4,19,1539/377,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.019684559529389745,0.3603557553828196,0.36035411225458347,0.36035411225458347
-2,-4,20,50/13,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.03105031901865729,0.38669635919823975,0.38669336923950937,0.38669336923950937
-2,-4,21,1659/457,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.04704861427256901,0.4175410570358835,0.41753571462089667,0.41753571462089667
-2,-4,22,429/125,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.06842824514420975,0.4536479539441558,0.45363856695161076,0.45363856695161076
-2,-4,23,1771/545,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.09626361730413535,0.49610108099412287,0.49608483987299223,0.49608483987299223
-2,-4,24,114/37,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.1321288242995866,0.5464846955244766,0.5464569916127857,0.5464569916127573
-2,-4,25,1875/641,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.17841718797386896,0.6072031919148486,0.6071565483473478,0.6071565483473478
-2,-4,26,481/173,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.23897789195917873,0.6821183234803101,0.682040731335519,0.682040731335519
-2,-4,27,1971/745,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.3205385094740585,0.7779726393856095,0.7778449857657961,0.7778449857658529
-2,-4,28,63/25,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.43646624333547024,0.9081521108016588,0.907944226960808,0.9079442269608364
-2,-4,29,2059/857,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.6198582056832223,1.1057785095122625,1.1054431298620102,1.105443129862067
-2,-4,30,525/229,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,1.0050028131078754,1.5051739691135282,1.5046375363938864,1.5046375363938864
-2,-4,31,2139/977,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,1.2343707406772797,1.7488567062027798,1.7480054234404747,1.7480054234404179
-2,-4,32,136/65,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.6333967843176893,1.1623300597836206,1.1609887803684273,1.1609887803684273
-2,-4,33,2211/1105,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.3713446873208426,0.914958142323492,0.9128584515112834,0.9128584515112266
-2,-4,34,561/293,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.19544697671089395,0.7541220723472719,0.7508539891138071,0.7508539891138639
-2,-4,35,2275/1241,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.05994475595687909,0.6342847959117748,0.6292234630770395,0.6292234630770963
-2,-4,36,72/41,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.052014147352117845,0.5389279222495418,0.5311216260387539,0.5311216260387539
-2,-4,37,2331/1385,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.14854160425853102,0.4604462608495581,0.4484435083687117,0.4484435083687117
-2,-4,38,589/365,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.234176354853723,0.3950794642115767,0.3766572658448126,0.3766572658448126
-2,-4,39,2379/1537,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.31171988872257117,0.34124297504876466,0.31296831768310085,0.3129683176831577
-2,-4,40,150/101,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.38302625025020376,0.29903649097728646,0.2555295601459875,0.2555295601459875
-2,-4,41,2419/1697,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.4493884212984547,0.2704350946150669,0.20305500329988035,0.2030550032999372
-2,-4,42,609/445,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.5117458182093593,0.26033158577372006,0.1546122940629857,0.15461229406315624
-2,-4,43,2451/1865,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.5708039371879678,0.27959374839313966,0.10950309160114102,0.10950309160796223
-2,-4,44,77/61,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.6271073343870714,0.35540326262566424,0.0671901086978437,0.06719010907249867
-2,-4,45,2475/2041,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.6810862232327448,0.5874157942701643,0.02725052698150421,0.02725054725578957
-2,-4,46,621/533,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.7224325486901684,1.0903138404131099,-5.824638833473728e-07,4.999253633286571e-07
-2,-4,47,2491/2225,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.7365925566457765,0.21366576002272808,-3.0205464668142668e-05,2.698176791682272e-05
-2,-4,48,156/145,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.7508247486877995,-0.14603380532694388,-0.0015517702341014683,0.0014473394700189601
-2,-4,49,2499/2417,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,-0.7651373291469046,-0.4102542118916901,-0.07311996535980825,0.08478569138208059
-2,-4,50,625/629,STABLE,NONZERO_FIXED_POINT,-0.7795387738702857,-0.6350631846594439,-1.0161550776666104,-0.9262917667930424
-2,-4,51,2499/2617,STABLE,NONZERO_FIXED_POINT,-0.7940378632889189,-0.839622382181993,-2.682540109904892,-2.700810504395406
-2,-4,52,78/85,STABLE,NONZERO_FIXED_POINT,-0.8086437182139221,-1.0327125627873315,-4.3931134457547785,-4.430404082240017
-2,-4,53,2491/2825,STABLE,NONZERO_FIXED_POINT,-0.8233658387526308,-1.21902523114575,-6.107872239140704,-6.162516326261539
-2,-4,54,621/733,STABLE,NONZERO_FIXED_POINT,-0.8382141467909499,-1.4013167803999025,-7.82732206200393,-7.899334424529229
-2,-4,55,2475/3041,STABLE,NONZERO_FIXED_POINT,-0.8531990325541301,-1.581317030736841,-9.552827091838367,-9.642268308492362
-2,-4,56,154/197,STABLE,NONZERO_FIXED_POINT,-0.8683314058359741,-1.7601689040914295,-11.28579833915947,-11.392743844480577
-2,-4,57,2451/3265,STABLE,NONZERO_FIXED_POINT,-0.8836227525785354,-1.93866285390515,-13.02768483268494,-13.152224707043842
-2,-4,58,609/845,STABLE,NONZERO_FIXED_POINT,-0.8990851975941805,-2.11737097760615,-14.779980910272684,-14.922220326589525
-2,-4,59,2419/3497,STABLE,NONZERO_FIXED_POINT,-0.9147315743528193,-2.2967278306786056,-16.544234393388876,-16.704294157336278
-2,-4,60,75/113,STABLE,NONZERO_FIXED_POINT,-0.9305755029142349,-2.4770810648516317,-18.322055467416163,-18.500072647507892
-2,-4,61,2379/3737,STABLE,NONZERO_FIXED_POINT,-0.946631477274547,-2.658724146408346,-20.11512639794813,-20.311255053760533
-2,-4,62,589/965,STABLE,NONZERO_FIXED_POINT,-0.9629149636243746,-2.8419180578332046,-21.92521224030702,-22.139624258863705
-2,-4,63,2331/3985,STABLE,NONZERO_FIXED_POINT,-0.9794425112938114,-3.0269060661023985,-23.754172726139245,-23.987058778350786
-2,-4,64,144/257,STABLE,NONZERO_FIXED_POINT,-0.9962318784978077,-3.213924069504756,-25.603975543610545,-25.85554617484661
-2,-4,65,2275/4241,STABLE,NONZERO_FIXED_POINT,-1.0133021754106277,-3.403208118155163,-27.47671126805693,-27.747198139523505
-2,-4,66,561/1093,STABLE,NONZERO_FIXED_POINT,-1.0306740276094235,-3.5950001492033365,-29.374610249915293,-29.664267550608827
-2,-4,67,2211/4505,STABLE,NONZERO_FIXED_POINT,-1.0483697635608138,-3.7895526341875225,-31.30006182891077,-31.609167881647124
-2,-4,68,68/145,STABLE,NONZERO_FIXED_POINT,-1.0664136306143988,-3.9871326199773094,-33.255636321168936,-33.58449541069763
-2,-4,69,2139/4777,STABLE,NONZERO_FIXED_POINT,-1.08483204495802,-4.188025508934594,-35.24411032355465,-35.59305478026647
-2,-4,70,525/1229,STABLE,NONZERO_FIXED_POINT,-1.1036538822408737,-4.392538840410488,-37.26849600299363,-37.63788858247409
-2,-4,71,2059/5057,STABLE,NONZERO_FIXED_POINT,-1.1229108171613866,-4.601006287761777,-39.33207519565366,-39.72231180266817
-2,-4,72,126/325,STABLE,NONZERO_FIXED_POINT,-1.1426377223546034,-4.813792062730968,-41.438439342285164,-41.84995215814652
-2,-4,73,1971/5345,STABLE,NONZERO_FIXED_POINT,-1.1628731395453933,-5.031295916634505,-43.59153654622793,-44.0247976314933
-2,-4,74,481/1373,STABLE,NONZERO_FIXED_POINT,-1.1836598393601587,-5.253958942710803,-45.79572737955999,-46.25125284042292
-2,-4,75,1875/5641,STABLE,NONZERO_FIXED_POINT,-1.2050454906927115,-5.482270415929463,-48.055851508400224,-48.534206336061914
-2,-4,76,57/181,STABLE,NONZERO_FIXED_POINT,-1.2270834664946264,-5.716775957464613,-50.37730779966671,-50.879111518863425
-2,-4,77,1771/5945,STABLE,NONZERO_FIXED_POINT,-1.2498338208716504,-5.958087385160738,-52.766151364509255,-53.29208466227391
-2,-4,78,429/1525,STABLE,NONZERO_FIXED_POINT,-1.2733644832311644,-6.206894715901008,-55.2292120689354,-55.780024620433494
-2,-4,79,1659/6257,STABLE,NONZERO_FIXED_POINT,-1.2977527301367395,-6.463980932158975,-57.774240518202134,-58.35076028715525
-2,-4,80,100/401,STABLE,NONZERO_FIXED_POINT,-1.323087016265145,-6.730240330552178,-60.41008957457305,-61.01323394719324
-2,-4,81,1539/6577,STABLE,NONZERO_FIXED_POINT,-1.349469275122562,-7.006701561580812,-63.14694236481745,-63.77773158684522
-2,-4,82,369/1685,STABLE,NONZERO_FIXED_POINT,-1.3770178421153698,-7.2945568882751886,-65.99660188561438,-66.6561754246627
-2,-4,83,1411/6905,STABLE,NONZERO_FIXED_POINT,-1.4058712137199958,-7.595199802399236,-68.97286336869638,-69.66250003785666
-2,-4,84,42/221,STABLE,NONZERO_FIXED_POINT,-1.4361929473604427,-7.9102740451164095,-72.09199956301774,-72.81314254630496
-2,-4,85,1275/7241,STABLE,NONZERO_FIXED_POINT,-1.4681781444824988,-8.241738457571145,-75.37340274130293,-76.12769110401354
-2,-4,86,301/1853,STABLE,NONZERO_FIXED_POINT,-1.5020621734827397,-8.591954228358944,-78.84044844100009,-79.62975736472515
-2,-4,87,1131/7585,STABLE,NONZERO_FIXED_POINT,-1.538132630646908,-8.963804519706542,-82.52167975773779,-83.34817273793504
-2,-4,88,66/485,STABLE,NONZERO_FIXED_POINT,-1.5767460981212977,-9.360862062798084,-86.45246653536245,-87.31866433842282
-2,-4,89,979/7937,STABLE,NONZERO_FIXED_POINT,-1.6183522106694994,-9.787629839917003,-90.67738811671012,-91.58626180521264
-2,-4,90,225/2029,STABLE,NONZERO_FIXED_POINT,-1.6635292252802998,-10.249896794174894,-95.25375486825584,-96.20885439717784
-2,-4,91,819/8297,STABLE,NONZERO_FIXED_POINT,-1.7130383953027994,-10.755281583674801,-100.25699134513411,-101.26262853346498
-2,-4,92,23/265,STABLE,NONZERO_FIXED_POINT,-1.767910504815763,-11.314097937252178,-105.78920331206444,-106.85072134998367
-2,-4,93,651/8665,STABLE,NONZERO_FIXED_POINT,-1.82959048992854,-11.94080087882682,-111.99349536370255,-113.11768294218427
-2,-4,94,141/2213,STABLE,NONZERO_FIXED_POINT,-1.9001942985725293,-12.65655533600728,-119.0794001492045,-120.27516245047636
-2,-4,95,475/9041,STABLE,NONZERO_FIXED_POINT,-1.9830020611159505,-13.494167856321852,-127.37170236237046,-128.65122522198897
-2,-4,96,24/577,STABLE,NONZERO_FIXED_POINT,-2.083508591935546,-14.50859163245352,-137.4144384909807,-138.7954030624248
-2,-4,97,291/9425,STABLE,NONZERO_FIXED_POINT,-2.2120143391498956,-15.80283600856258,-150.22740092894372,-151.7377892988357
-2,-4,98,49/2405,STABLE,NONZERO_FIXED_POINT,-2.3916435811298324,-17.608148453886734,-168.09993951452574,-169.79085851520708
-2,-4,99,99/9817,STABLE,NONZERO_FIXED_POINT,-2.69618299998843,-20.662400305674588,-198.33698038501058,-200.33332398140763
-2,-4,100,0,STABLE,NONZERO_FIXED_POINT,,,,
-2,-3,1,3,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.07695978605366705,0.21894039363016482,0.21893186196074055,0.21893186196074055
-2,-3,2,49/9,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.0562164428661287,0.16287214064959699,0.16287211188748074,0.16287211188750916
-2,-3,3,291/41,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.06655804527804499,0.17302116530593992,0.17302116266637313,0.17302116266637313
-2,-3,4,8,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.08133935205136389,0.1969498647125647,0.19694986372566348,0.19694986372566348
-2,-3,5,25/3,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.09748945870028969,0.22588872818894856,0.22588872741809496,0.22588872741809496
-2,-3,6,141/17,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.11431120367834957,0.2571708640503019,0.25717086313960635,0.25717086313960635
-2,-3,7,217/27,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.13161954743729964,0.2897596109388303,0.28975960957538405,0.2897596095753556
-2,-3,8,23/3,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.14938931122176413,0.3232087567166744,0.3232087543808291,0.3232087543808291
-2,-3,9,819/113,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.11650769824144014,0.3061786215147819,0.30617861720520523,0.30617861720520523
-2,-3,10,75/11,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.08959583846977814,0.29516107025573035,0.29516106199986325,0.29516106199989167
-2,-3,11,979/153,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.06772011515474041,0.2891463583616627,0.2891463422991478,0.289146342299091
-2,-3,12,6,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.05023648228092448,0.2874450186219235,0.28744498730648615,0.28744498730648615
-2,-3,13,377/67,UNSTABLE,SINGULAR_BOUNDARY_LIMIT,0.03670465214928065,0.28958992068844935,0.28958986000287723,0.28958986000287723
